Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-11-07,11.5178924091173,12.7552818990271,11.5178924091173,12.6112022399902,44688900,0,0
2019-11-08,12.5433990169471,12.7298551721913,12.2637151882132,12.5349235534668,17107000,0,0
2019-11-11,12.3823698872624,12.890886439654,12.3230432525137,12.7637577056885,17048200,0,0
2019-11-12,12.7129037158792,12.7383292969968,12.1789616628205,12.3908433914185,18904300,0,0
2019-11-13,12.2128641561646,12.6366276636415,12.1959140361631,12.6196775436401,9472500,0,0
2019-11-14,12.5942511512409,12.7383308084443,12.4840725423051,12.6196775436401,8293900,0,0
2019-11-15,12.6196778745265,12.7129055576405,12.5349248475029,12.6874799728394,9489000,0,0
2019-11-18,12.662053460292,12.9586882438104,12.6112022911695,12.8993616104126,10510900,0,0
2019-11-19,12.9163115527924,12.9163115527924,12.662053285888,12.780707359314,6753300,0,0
2019-11-20,12.721380049778,12.7807066792016,12.5179737703844,12.602725982666,11128700,0,0
2019-11-21,12.6620521209818,12.7298550197479,12.4162693408479,12.5857753753662,6989400,0,0
2019-11-22,12.6027269458158,12.7552820711523,12.5603504323041,12.6874799728394,5648500,0,0
2019-11-25,12.6874801294346,12.7468067641245,12.5688260517902,12.6366281509399,11750300,0,0
2019-11-26,12.5942523723888,12.6196787672534,12.1026867207141,12.1111621856689,21428700,0,0
2019-11-27,12.2382887382425,12.3399926829826,12.0942099011009,12.3315172195435,8293200,0,0
2019-11-29,12.3573873963592,12.5643497245194,12.331517310938,12.4953622817993,5159400,0.25,0
2019-12-02,12.4522448322112,12.4781157398358,12.2452825055849,12.3315172195435,9515800,0,0
2019-12-03,12.1073068559463,12.2452817316433,11.796863385628,12.2366580963135,10681200,0,0
2019-12-04,12.2884001371258,12.4694923825687,12.2452827791832,12.2970237731934,6705200,0,0
2019-12-05,12.3487647819054,12.4436231402885,12.1762961608388,12.1935434341431,19762300,0,0
2019-12-06,12.3315181244026,12.4177520222936,12.1849195933532,12.210789680481,8035100,0,0
2019-12-09,12.2194128036499,12.4177515006227,12.2021655313591,12.2194128036499,6710900,0,0
2019-12-10,12.1935434341431,12.2970246067831,12.0296976273333,12.1935434341431,10586400,0,0
2019-12-11,12.1504255098026,12.1590491460548,12.0124506193478,12.0814380645752,9143300,0,0
2019-12-12,12.1073084940771,12.1245557670704,11.8141114323535,11.8486051559448,9825100,0,0
2019-12-13,11.8830979966385,11.9779563462631,11.6847593063236,11.727876663208,13354400,0,0
2019-12-16,11.805486991006,12.0469438620788,11.6847593778649,11.7106294631958,9478500,0,0
2019-12-17,11.5554079958124,11.6330190788306,11.2794582094321,11.3225755691528,17537200,0,0
2019-12-18,11.3311979439153,11.4950429057366,11.2880805889954,11.4174318313599,10606400,0,0
2019-12-19,11.4174326744698,11.5640311985857,11.4001862246654,11.4950437545776,10795700,0,0
2019-12-20,11.5381604652966,11.5554069141333,11.296704424816,11.400185585022,17258000,0,0
2019-12-23,11.4088080271131,11.538160089959,11.3311977762797,11.3743143081665,10928400,0,0
2019-12-24,11.3570695289367,11.4260569769683,11.3139521683182,11.348445892334,3427200,0,0
2019-12-26,11.3656930020966,11.4777978091347,11.2622118315374,11.3053283691406,8356000,0,0
2019-12-27,11.339821486022,11.6675122531271,11.3139514003649,11.5726547241211,9547600,0,0
2019-12-30,11.5036666102814,11.5812776851242,11.270833385753,11.2967042922974,7441000,0,0
2019-12-31,11.2794576609881,11.4088089114656,11.184600132131,11.391562461853,8941500,0,0
2020-01-02,11.5036697817546,11.529539873036,10.9862630217542,11.1414852142334,12652500,0,0
2020-01-03,11.0207537617539,11.0897412013897,10.787921358582,10.8569087982178,11253000,0,0
2020-01-06,10.7965461137467,11.1759770710907,10.7534287539042,11.0811195373535,17276500,0,0
2020-01-07,11.0897420949948,11.1069893674911,10.8310395867122,10.9776372909546,18035100,0,0
2020-01-08,10.9517669470691,11.2277175437542,10.9517669470691,11.1932229995728,20760300,0,0
2020-01-09,11.2363404123125,11.4605500162162,11.1156127966683,11.3139514923096,10801100,0,0
2020-01-10,11.34844463922,11.365691910521,11.1069885977714,11.2018461227417,8359300,0,0
2020-01-13,11.2018474012456,11.3139522103118,11.1069898654489,11.2880821228027,9128900,0,0
2020-01-14,11.244965591415,11.4001877727085,11.244965591415,11.3656940460205,12508400,0,0
2020-01-15,11.3398211002784,11.3743148207795,11.2363399387751,11.2622108459473,8140000,0,0
2020-01-16,11.5209137852691,11.7968643823741,11.4433035279284,11.6933832168579,17802200,0,0
2020-01-17,11.839980413064,12.1762948034487,11.7623701590323,12.1245546340942,15061700,0,0
2020-01-21,12.1159322071516,12.7109491484609,12.0383211229818,12.6937026977539,21275900,0,0
2020-01-22,12.693701691601,13.1507437014461,12.633337062923,12.9955215454102,26902300,0,0
2020-01-23,13.0041458138795,13.0386395366327,12.7368196681411,12.8058071136475,9107400,0,0
2020-01-24,12.8661699029337,12.909287258556,12.58159650718,12.6850776672363,10766700,0,0
2020-01-27,12.460868725307,12.6505846064948,12.3746348319636,12.5384798049927,8533500,0,0
2020-01-28,12.6247145592269,12.6333373729109,12.3660112336175,12.4781160354614,8061100,0,0
2020-01-29,12.5039866069095,12.5039866069095,11.9089696750553,11.9262161254883,9226100,0,0
2020-01-30,11.8141095980746,12.0555656257248,11.7709922446812,11.969331741333,9594800,0,0
2020-01-31,11.9434631078729,12.0383206389356,11.7278771371344,11.7796173095703,9330500,0,0
2020-02-03,11.8141105545816,11.9693327104072,11.7020057556403,11.727876663208,6356600,0,0
2020-02-04,11.8054873001213,12.0469441775163,11.779617214113,12.0383205413818,7784500,0,0
2020-02-05,12.098684610477,12.4522454756654,12.0124507144576,12.4263753890991,8168900,0,0
2020-02-06,12.4953617693831,12.5298554893286,12.3315168052408,12.5039854049683,7691600,0,0
2020-02-07,12.4867393221895,12.5815976778638,12.4522455989612,12.5298566818237,6845100,0,0
2020-02-10,12.5126084611396,12.8144282910877,12.4781147427914,12.7713117599487,11337700,0,0
2020-02-11,12.8489230985972,12.8834168198693,12.6592080427981,12.8747940063477,7141000,0,0
2020-02-12,12.9092884885267,13.193861911394,12.8920412156764,13.0731334686279,17786400,0,0
2020-02-13,12.4953611500268,12.5039847851845,11.5812772055822,11.969331741333,29903600,0,0
2020-02-14,11.9865798950195,12.2366595934153,11.8486050024419,11.9865798950195,8816600,0,0
2020-02-18,11.6847600844791,11.8141113413512,11.3053283055023,11.5036678314209,20970400,0,0
2020-02-19,11.5467847487813,11.6675123645978,11.4777973047732,11.4950437545776,9368600,0,0
2020-02-20,11.2708338808852,11.5381608368214,11.1932228026329,11.5295372009277,9598300,0,0
2020-02-21,11.4088083982428,11.5295368296806,11.3829383137901,11.400185585022,7082600,0,0
2020-02-24,11.2104703645893,11.4001862471838,11.1501065565618,11.2535877227783,7989800,0,0
2020-02-25,11.2794578159353,11.29670508818,10.7361810761555,10.8310394287109,11568100,0,0
2020-02-26,10.848285024337,11.1845994050693,10.8051676695156,10.9948835372925,10896700,0,0
2020-02-27,10.787922398392,10.8655334810617,10.1842818321987,10.4171142578125,16264300,0,0
2020-02-28,10.1756586975494,10.442984859487,9.95144907486955,10.4084911346436,25300900,0,0
2020-03-02,10.4602306091145,10.9172726023003,10.2618911033653,10.8569087982178,16969000,0,0
2020-03-03,10.8655333360097,11.3398218172902,10.5895827321574,10.7361812591553,11994000,0,0
2020-03-04,10.9086496480307,10.9517670060946,10.7189345883815,10.8914031982422,8847600,0,0
2020-03-05,10.6154534600235,10.9000268728993,10.5378423797128,10.8310394287109,12252600,0,0
2020-03-06,10.5670812959655,10.6902607217446,10.3207207662135,10.5318870544434,11375200,0.25,0
2020-03-09,9.77521122585815,9.84559972058769,9.01853448796707,9.02733325958252,20273700,0,0
2020-03-10,9.37927474029405,9.82800197601318,8.9393462752589,9.82800197601318,13882200,0,0
2020-03-11,9.45846184386675,9.53764910053603,8.84256217069017,9.11531734466553,15016500,0,0
2020-03-12,8.429029699741,8.94814544594355,7.87471970832626,8.16507244110107,16743800,0,0
2020-03-13,8.84256220070626,9.01853341662592,8.07708678213306,8.90415191650391,21023000,0,0
2020-03-16,7.8307263008269,9.10651951400055,7.43479085219578,8.60500049591064,20759600,0,0
2020-03-17,8.81616720620558,9.79280813684696,8.6137996676006,9.55524635314941,19567300,0,0
2020-03-18,8.87775533085657,9.22969771857169,8.18266848579657,9.08012199401856,17499900,0,0
2020-03-19,8.82496321949908,9.49365456997296,8.70178380800435,8.88655376434326,13420900,0,0
2020-03-20,8.94814314803223,9.13291309772097,7.92750945988366,8.00669670104981,21130900,0,0
2020-03-23,7.97150432574409,7.99789979926231,7.17963256832484,7.64595651626587,18642200,0,0
2020-03-24,8.09468395559239,8.79856969936064,7.87471971310837,8.75457668304443,12836500,0,0
2020-03-25,7.91871212240162,8.67538875646732,7.61956064129983,7.96270513534546,19658700,0,0
2020-03-26,7.97150434440262,8.27945377376121,7.91871255814565,8.17387104034424,14728500,0,0
2020-03-27,7.94510884970552,8.07708790938722,7.75154090472765,7.9715051651001,18763600,0,0
2020-03-30,8.00669906411184,8.73698030958107,7.93631057098929,8.65779304504395,17308300,0,0
2020-03-31,8.65779199513923,8.76337472201935,8.25305778921696,8.32344627380371,12839000,0,0
2020-04-01,7.5755679901743,7.96270551565393,7.48758279918127,7.73394250869751,11837700,0,0
2020-04-02,7.88351759618045,8.00669786017122,7.59316489593505,7.74274063110352,14273800,0,0
2020-04-03,7.70754775189008,8.13867749340044,7.63715925691276,8.0154972076416,13572700,0,0
2020-04-06,8.36743991966203,8.39383539360534,7.96270568311095,8.29705142974854,15558000,0,0
2020-04-07,8.57860489895469,8.63139668292014,8.34104312975557,8.35864067077637,11522300,0,0
2020-04-08,8.44662680245877,8.71058320826934,8.39383501783849,8.64899349212647,11226300,0,0
2020-04-09,8.79856911237722,9.5904399968524,8.71938185611032,9.37047576904297,15494700,0,0
2020-04-13,9.30008584449961,9.38807185765026,8.75457474461729,8.88655376434326,10747600,0,0
2020-04-14,9.06252750694729,9.08892298269661,8.8161677753939,9.02733325958252,11693700,0,0
2020-04-15,8.82496321949908,8.9745389383971,8.64019326316017,8.88655376434326,11442300,0,0
2020-04-16,8.93934588969531,8.93934588969531,8.51701498424369,8.57860469818115,9588400,0,0
2020-04-17,8.79856853950314,9.06252576350762,8.78976976958039,9.01853275299072,10458200,0,0
2020-04-20,8.84256280630321,9.07132582221442,8.71058375600196,8.92175006866455,10635500,0,0
2020-04-21,8.77217426960728,8.79856974389179,8.52581371262847,8.54341125488281,11475300,0,0
2020-04-22,8.75457592541339,8.80736770824357,8.49061868945634,8.53461170196533,9982100,0,0
2020-04-23,8.56980685417592,8.92175015252363,8.5522101507619,8.74577808380127,12442100,0,0
2020-04-24,8.80736902609693,9.02733328245841,8.77217477864297,8.9833402633667,8291900,0,0
2020-04-27,9.02733355648328,9.17690932247722,8.93054874372421,9.09772205352783,6501100,0,0
2020-04-28,9.24729618585697,9.50245465234042,9.12411591824199,9.33528137207031,7205500,0,0
2020-04-29,9.51125394894282,9.76641242954403,9.33528188858587,9.69602394104004,11283600,0,0
2020-04-30,9.61683695501539,9.66082913225794,9.29128997665793,9.34408092498779,8131200,0,0
2020-05-01,9.22969885763933,9.3088861144222,8.87775642648983,8.94814491271973,8508400,0,0
2020-05-04,8.87775630682474,8.92174931989967,8.7369793362625,8.82496452331543,6991400,0,0
2020-05-05,8.89535347012136,9.00973497441196,8.78097196583076,8.80736827850342,10611200,0,0
2020-05-06,8.83376346157909,8.87775647548983,8.56980621721161,8.69298648834229,18600700,0,0
2020-05-07,8.78976999717734,8.86015848018821,8.27065430564948,8.3762378692627,17719300,0,0
2020-05-08,8.52581383699534,8.91295138126811,8.47302288765624,8.74577808380127,12027200,0,0
2020-05-11,8.56100684594722,8.71938134927512,8.48182043338015,8.50821590423584,12582500,0,0
2020-05-12,8.56100749969482,8.77217379995637,8.53461202682349,8.56100749969482,9064100,0,0
2020-05-13,8.56980654102181,8.61379955659482,7.8747195800785,8.0858850479126,15795500,0,0
2020-05-14,7.95390684029053,8.0858850479126,7.68994958594942,8.0858850479126,12561600,0,0
2020-05-15,7.99790026696748,8.20906574565579,7.97150479190569,8.15627479553223,11185700,0,0
2020-05-18,8.42903008738618,8.59620338915502,8.33224611837588,8.52581405639648,8970100,0,0
2020-05-19,8.49061918235151,8.55220973907831,8.38503644965881,8.42902946472168,9411500,0,0
2020-05-20,8.52581368915179,8.86015943919066,8.41143302120151,8.71058368682861,14146200,0,0
2020-05-21,8.74577795622576,8.83376398930348,8.49941823834395,8.54341125488281,13711300,0,0
2020-05-22,8.56100763393069,8.64899366367736,8.49061914577214,8.6401948928833,6344000,0,0
2020-05-26,8.94814412799914,8.9569428977805,8.7193811482652,8.77217292785645,12863800,0,0
2020-05-27,9.00973508772694,9.22969932818373,8.88655565009321,9.0537281036377,14913800,0,0
2020-05-28,9.05372764206458,9.05372764206458,8.8337634128219,8.94814491271973,9415000,0,0
2020-05-29,8.93010527218085,8.93010527218085,8.52419155258057,8.86696338653564,23210500,0.25,0
2020-06-01,8.84892113804944,9.22777322318078,8.78577840699133,9.14659118652344,12529800,0,0
2020-06-02,9.23679447174072,9.29091669406546,9.04736798396948,9.23679447174072,9906100,0,0
2020-06-03,9.29091616772022,9.67878877480695,9.29091616772022,9.5705451965332,12509300,0,0
2020-06-04,9.51642458895336,9.66074937138119,9.39916048816986,9.56152629852295,12411100,0,0
2020-06-05,9.92233721304969,10.0215602754925,9.68780903610099,9.75095176696777,14386900,0,0
2020-06-08,9.87723623828087,10.2741302378752,9.87723623828087,10.2560892105103,9441500,0,0
2020-06-09,10.0486233980298,10.0666635666607,9.70585159160758,9.93135929107666,10078400,0,0
2020-06-10,9.93135785400481,9.94939802002524,9.42622030178051,9.66074848175049,13515000,0,0
2020-06-11,9.13757060176907,9.21875349803276,8.68655527607608,8.79479885101318,17080100,0,0
2020-06-12,9.18267262778622,9.22777347373931,8.87598205794168,9.09246921539307,10861100,0,0
2020-06-15,8.82185979055516,9.27287512958498,8.72263672565626,9.15561103820801,16685000,0,0
2020-06-16,9.52544482405687,9.67878925571458,9.16463201830659,9.42622089385986,10097600,0,0
2020-06-17,9.38111875255843,9.42622045872566,9.18267262181218,9.21875381469727,7445700,0,0
2020-06-18,9.09246916602175,9.20071274415969,9.01128626735742,9.15561103820801,7783800,0,0
2020-06-19,9.31797683553666,9.3269973487757,9.00226575411839,9.15561103820801,25819800,0,0
2020-06-22,9.14659138521247,9.30895632229763,9.06540848654814,9.15561103820801,7943500,0,0
2020-06-23,9.23679361237254,9.30895599526268,9.06540816806932,9.11050987243652,8665900,0,0
2020-06-24,9.04736787351007,9.05638838716132,8.70459609695445,8.78577899932861,11627900,0,0
2020-06-25,8.74067682239795,9.1195297729904,8.70459562997216,9.05638790130615,9189800,0,0
2020-06-26,9.0112862309694,9.0112862309694,8.52418970119385,8.57831192016602,16876100,0,0
2020-06-29,8.61439394251947,8.83088111877441,8.506150354392,8.83088111877441,8920300,0,0
2020-06-30,8.85794156047576,9.08344924468538,8.82186036541197,9.04736804962158,14155700,0,0
2020-07-01,8.99324716956825,9.17365315456467,8.86696254994896,8.90304374694824,9137100,0,0
2020-07-02,9.02030761305838,9.10149051921488,8.81284095087495,8.83088111877441,9556300,0,0
2020-07-06,8.99324722972264,9.09247030707346,8.87598312362971,9.0022668838501,10363000,0,0
2020-07-07,8.89402305937986,9.0022666482691,8.89402305937986,8.93010425567627,7672500,0,0
2020-07-08,8.90304284374114,8.93010352368441,8.73165739044237,8.83990097045898,9288600,0,0
2020-07-09,8.80381995825159,8.91206354049523,8.65949518192673,8.68655586242676,8715800,0,0
2020-07-10,8.70459684734609,8.94814557546403,8.63243445240231,8.93912506103516,8884900,0,0
2020-07-13,9.00226652012176,9.02030754813494,8.69557678608976,8.73165798187256,10834300,0,0
2020-07-14,8.73165791257449,8.98422628104958,8.69557671707805,8.9210844039917,9871600,0,0
2020-07-15,8.90304424026913,8.95716646888878,8.7406784146538,8.7587194442749,11117700,0,0
2020-07-16,8.70459555923288,8.99324595653686,8.69557590638235,8.9571647644043,9554700,0,0
2020-07-17,8.99324625721007,8.99324625721007,8.74969755699005,8.83990097045898,7857900,0,0
2020-07-20,8.79479973977751,8.83088093506942,8.67753564001791,8.69557666778564,7073700,0,0
2020-07-21,8.74067700080748,8.9391239933216,8.70459580764523,8.77675819396973,7656300,0,0
2020-07-22,8.75871761239544,8.90304237820424,8.69557574241495,8.85794067382813,6597800,0,0
2020-07-23,8.85794144347807,9.15561151388358,8.78577905430361,9.01128673553467,10993800,0,0
2020-07-24,9.04736874753382,9.12855165775069,8.89402344162277,9.10149097442627,11647800,0,0
2020-07-27,9.05638925034139,9.05638925034139,8.62341487673636,8.74969863891602,16208100,0,0
2020-07-28,8.76773910807093,9.02030747654603,8.74067756626593,8.9210844039917,12668100,0,0
2020-07-29,8.93912415868703,8.97520535251675,8.78577886984984,8.8759822845459,7818300,0,0
2020-07-30,8.80382002663111,8.91206360971548,8.67753541624424,8.78577899932861,9164200,0,0
2020-07-31,8.75871778415729,8.84892119467844,8.53321011809788,8.7045955657959,32420300,0,0
2020-08-03,8.74969755699005,8.85794113700667,8.59635227023896,8.83990097045898,8852200,0,0
2020-08-04,8.81284052932307,8.99324650090602,8.81284052932307,8.91206359863281,9229500,0,0
2020-08-05,8.97520535251675,9.05638825369449,8.81284041040477,8.8759822845459,12513100,0,0
2020-08-06,9.16463217261078,9.7689928366928,9.1105108099953,9.52544498443604,29837200,0,0
2020-08-07,9.50740391676577,9.56152613939727,9.24581503790787,9.46230220794678,11322200,0,0
2020-08-10,9.54348551080771,9.81409491479293,9.51642482848227,9.79605388641357,13296000,0,0
2020-08-11,9.92233765271207,10.0937231063881,9.85017526587546,9.95841884613037,18722700,0,0
2020-08-12,10.0666623619688,10.1207845818717,9.66976923690721,9.73291110992432,14064900,0,0
2020-08-13,9.67878958712704,9.84115539828642,9.57054599976863,9.787034034729,11274000,0,0
2020-08-14,9.7058521796598,10.0396034918659,9.5615273808943,9.98548126220703,12123600,0,0
2020-08-17,9.92233788662773,9.99450027516554,9.72389088802699,9.7419319152832,11639900,0,0
2020-08-18,9.77801288677764,9.89527698054081,9.73291117990818,9.83213424682617,7282700,0,0
2020-08-19,9.82311556583287,10.2019685646414,9.75997282586905,10.1839275360107,17753300,0,0
2020-08-20,10.1207845235525,10.2200075891853,9.8952768523697,9.92233753204346,12799600,0,0
2020-08-21,9.98548065721282,10.0396028835926,9.84115586719159,9.93135929107666,10283600,0,0
2020-08-24,10.0215614163392,10.3192314977978,9.98548022041224,10.3011913299561,11571800,0,0
2020-08-25,10.3643332811132,10.4274760196149,10.093723879624,10.1117649078369,8957700,0,0
2020-08-26,10.1298046112061,10.1568661522843,10.0215610276236,10.1298046112061,7226500,0,0
2020-08-27,10.174905530392,10.2921696185736,10.102743146933,10.2290277481079,9019400,0,0
2020-08-28,10.2751465082629,10.3489356385498,10.0814498213508,10.136791229248,9333200,0.25,0
2020-08-31,9.9892144417666,10.1367927241035,9.9062014380431,9.91542530059814,14297100,0,0
2020-09-01,9.94309539497139,9.97076698092872,9.74939869144953,9.82318782806397,10539400,0,0
2020-09-02,9.84163525938091,10.0906733681401,9.78629296874782,10.072226524353,9448600,0,0
2020-09-03,10.1460167407469,10.2382536084262,9.86008315464964,9.93387317657471,10803500,0,0
2020-09-04,9.98921355781209,10.0906733980315,9.77707001563453,9.92464828491211,9485700,0,0
2020-09-08,9.89697696467839,9.9799899632786,9.74939869144953,9.82318782806397,8511200,0,0
2020-09-09,9.92464787542274,10.0814499999695,9.87852944826737,10.0168838500977,9345600,0,0
2020-09-10,10.0814501285656,10.1091208333575,9.67560901998456,9.7309513092041,13596700,0,0
2020-09-11,9.74017570909965,9.90620082666417,9.71250412314232,9.82318782806397,10328700,0,0
2020-09-14,9.9154231467024,10.2474742098301,9.85085788211429,10.0261068344116,11982100,0,0
2020-09-15,10.0353313950125,10.2013573779759,9.97076612592043,10.136791229248,9086700,0,0
2020-09-16,10.155239028501,10.3581586985079,10.1275674447071,10.1460151672363,8665700,0,0
2020-09-17,10.0076607668102,10.2474750022398,9.99843690554553,10.1460151672363,8528600,0,0
2020-09-18,10.1275690153566,10.2751481795708,9.89697772579419,9.93387317657471,9867900,0,0
2020-09-21,9.85085908470589,9.86930592842487,9.38045269478772,9.46346569061279,11473700,0,0
2020-09-22,9.46346569061279,9.59259623555325,9.38045269478772,9.46346569061279,7852500,0,0
2020-09-23,9.45424251738131,9.56492622666263,9.2697696685791,9.2697696685791,9110700,0,0
2020-09-24,9.23287468321769,9.46346595374978,9.14986168508439,9.35278224945068,7261600,0,0
2020-09-25,9.26976962959884,9.44501861531501,9.19598049038824,9.41734790802002,4969800,0,0
2020-09-28,9.50958324171917,9.62948991391594,9.46346481722421,9.48191165924072,5795700,0,0
2020-09-29,9.53725459084073,9.53725459084073,9.3620047418115,9.42657089233398,4758000,0,0
2020-09-30,9.4357950243722,9.5188080282805,9.21442760037404,9.30666446685791,10412300,0,0
2020-10-01,9.23287448683529,9.38045275609511,9.07607235583776,9.17753219604492,9934900,0,0
2020-10-02,9.09451965377572,9.43579463838823,9.03917823985797,9.25132179260254,7684000,0,0
2020-10-05,9.29744045178001,9.41734802438787,9.16830901674787,9.27899360656738,8382100,0,0
2020-10-06,9.27899260114264,9.39889928112208,9.12219047546387,9.12219047546387,7018600,0,0
2020-10-07,9.16830909276679,9.37122966960384,9.08529696916777,9.29744052886963,9220700,0,0
2020-10-08,9.32510963595337,9.37122806090437,9.26976822972079,9.34355735778809,5846700,0,0
2020-10-09,9.38967658780745,9.46346572220141,9.26976902450831,9.32511043548584,4588400,0,0
2020-10-12,9.28821636175968,9.33433479311508,9.18675651648653,9.25132179260254,8161100,0,0
2020-10-13,9.22365023473612,9.31588708893781,9.0576242490274,9.11296653747559,8922900,0,0
2020-10-14,9.10374316824213,9.14986159783596,9.02995403274634,9.03917789459229,7557700,0,0
2020-10-15,9.01150700574711,9.18675597908288,8.86392785811567,9.15908527374268,7606600,0,0
2020-10-16,9.11296638388277,9.18675551414613,8.99305882729586,9.09451866149902,5226300,0,0
2020-10-19,9.14986139460874,9.14986139460874,8.85470485918131,8.86392784118652,11361000,0,0
2020-10-20,8.94693995206149,8.97461065461292,8.78091485711712,8.87315082550049,8633400,0,0
2020-10-21,8.8270326342998,8.92849334572399,8.79013807004622,8.9100456237793,8940100,0,0
2020-10-22,8.91004577749292,8.96538806464593,8.80858594395417,8.92849349975586,12042900,0,0
2020-10-23,8.98383540361288,8.99305926525395,8.80858643061181,8.86392784118652,7411700,0,0
2020-10-26,8.79936238868558,8.81781011158976,8.43963970877667,8.53187656402588,13554100,0,0
2020-10-27,8.54110063844598,8.58721906722052,8.26439094543457,8.26439094543457,12183000,0,0
2020-10-28,8.20904813410832,8.22749585630197,7.9138916160965,8.03379917144775,12436700,0,0
2020-10-29,8.02457507601556,8.09836420336371,7.85854997930011,7.99690437316895,12001600,0,0
2020-10-30,7.98768211532865,8.04302441176388,7.84932769369452,7.95078754425049,11143100,0,0
2020-11-02,8.05224700792859,8.25516757892697,7.92311645517719,8.19060230255127,13357600,0,0
2020-11-03,8.28283768542945,8.47653438014801,8.20904855216865,8.40274524688721,10728300,0,0
2020-11-04,8.23672026938048,8.43041696721523,8.03379970983078,8.11681270599365,17473500,0,0
2020-11-05,8.55954742431641,8.98383538282971,8.48575829063025,8.55954742431641,25046600,0,0
2020-11-06,8.59644186080683,8.66100801153006,8.3289560353416,8.38429832458496,12335400,0,0
2020-11-09,8.65178412399552,8.80858625013767,8.44886357022876,8.53187656402588,19468600,0,0
2020-11-10,8.53187685638941,9.08529624757712,8.53187685638941,9.029953956604,17308000,0,0
2020-11-11,9.0668478200562,9.09451852357636,8.83625657157128,8.91926956176758,10195100,0,0
2020-11-12,8.91004538878099,8.94693995206149,8.72557257237848,8.87315082550049,8411000,0,0
2020-11-13,8.88237606157847,9.13141418237402,8.88237606157847,9.08529663085938,5630300,0,0
2020-11-16,9.21442745074684,9.36200573101585,9.10374374054508,9.28821659088135,9663400,0,0
2020-11-17,9.22365082128379,9.40812366178229,9.11296711698469,9.35278224945068,9659300,0,0
2020-11-18,9.4173472450883,9.42657110674929,9.15908527603151,9.16830825805664,8031400,0,0
2020-11-19,9.16830852109437,9.16830852109437,8.95616497462032,9.05762481689453,9530200,0,0
2020-11-20,9.05762515874786,9.31588802459742,9.04840217611003,9.26054573059082,14069500,0,0
2020-11-23,9.37122910352102,9.73095180259767,9.32511067343901,9.6571626663208,12037300,0,0
2020-11-24,9.81396347404142,10.1644622637896,9.80473961334484,10.0537776947021,13541800,0,0
2020-11-25,10.0814514611529,10.0998983069072,9.83241244620022,9.93387317657471,9089600,0,0
2020-11-27,10.009414566225,10.009414566225,9.82055697398176,9.8772144317627,4241400,0.25,0
2020-11-30,9.99997128015159,10.009414339658,9.7827854142038,9.86777114868164,10618800,0,0
2020-12-01,9.93387188618391,10.0660711200618,9.86777136870522,9.96220016479492,11115700,0,0
2020-12-02,9.97164311387141,10.037742730077,9.8677712592173,9.91498565673828,6176700,0,0
2020-12-03,9.91498587999456,10.0282998962726,9.87721454123522,9.92442893981934,6968200,0,0
2020-12-04,9.94331426809065,10.0566282856127,9.91498598884508,9.97164344787598,8411100,0,0
2020-12-07,9.97164294941909,10.1416135169359,9.21621530316102,9.31064319610596,21218300,0,0
2020-12-08,9.40507247495423,9.74501452807073,9.21621577877839,9.7166862487793,16039200,0,0
2020-12-09,9.80167153321653,10.0660708956167,9.80167153321653,9.86777114868164,13637800,0,0
2020-12-10,9.7261295544472,9.81111529500837,9.40507271256711,9.47117233276367,14166300,0,0
2020-12-11,9.52782839266947,9.68835679001088,9.4333996058076,9.6222562789917,11492200,0,0
2020-12-14,9.79222880818231,10.1132856380473,9.76390052923533,9.83944320678711,13700300,0,0
2020-12-15,9.88665737844158,9.98108527294382,9.75445724549077,9.91498565673828,10653400,0,0
2020-12-16,9.9527567110627,9.99997110723841,9.70724257138081,9.77334308624268,9330200,0,0
2020-12-17,9.78278501888284,9.82055635484224,9.56560006225118,9.67891407012939,11630000,0,0
2020-12-18,9.68835712724595,9.79222807597786,9.54671394202278,9.59392833709717,22170800,0,0
2020-12-21,9.47117194335903,9.49005806294714,9.27287219038259,9.36730098724365,17636700,0,0
2020-12-22,9.36730088014079,9.43340049686393,9.15955806974556,9.23510074615479,12141700,0,0
2020-12-23,9.27287174741726,9.39562881725664,9.25398652927105,9.34841442108154,9480200,0,0
2020-12-24,9.44284332687653,9.44284332687653,9.25398664044694,9.31064319610596,4775000,0,0
2020-12-28,9.3578581563885,9.4900582951203,9.25398719773193,9.29175853729248,9972600,0,0
2020-12-29,9.30120148818176,9.32008670747056,9.16900135100113,9.24454402923584,9508500,0,0
2020-12-30,9.23510046399744,9.30120097924076,9.16900084929383,9.17844390869141,8638300,0,0
2020-12-31,9.16900051491281,9.21621490963914,9.12178612018649,9.20677185058594,10278000,0,0
2021-01-04,9.32008619749621,9.36730059394438,9.13122951224324,9.17844390869141,13251000,0,0
2021-01-05,9.23510013239188,9.50894254131073,9.20677185575605,9.37674331665039,11260600,0,0
2021-01-06,9.56560114977059,9.98108589256078,9.51838674931858,9.94331455230713,16735700,0,0
2021-01-07,9.99997161733802,10.0377429560974,9.84888626230065,9.92442893981934,9987900,0,0
2021-01-08,9.9244293324502,9.94331455230713,9.80167225149087,9.94331455230713,9418900,0,0
2021-01-11,9.91498649428868,10.0094152973073,9.83944381208966,9.95275783538818,8799500,0,0
2021-01-12,10.0094152783685,10.1699437028726,9.94331475616459,10.1227293014526,12304400,0,0
2021-01-13,10.1227288496091,10.2265998076648,10.0188569910136,10.1888284683228,8122300,0,0
